iter	MAPE	RMSE	R2	MAE
759	0.002935375992	0.06210381933	0.995265835	0.03910828105
760	0.002935179924	0.06210137558	0.9952662076	0.03910546867
761	0.002935135258	0.06210061333	0.9952663238	0.0391047575
762	0.002934780037	0.06209611676	0.9952670093	0.03910002227
763	0.002934576587	0.0620923015	0.9952675909	0.03909740558
764	0.002934441677	0.06208916852	0.9952680684	0.0390956192
765	0.002934283449	0.06208533439	0.9952686528	0.0390934938
766	0.002934109023	0.06207819705	0.9952697406	0.03909124631
767	0.002933968506	0.06207424507	0.9952703428	0.03908934943
768	0.002933842412	0.06207238616	0.9952706261	0.03908749032
769	0.00293361438	0.06206813718	0.9952712736	0.03908438573
770	0.002933486827	0.06206618317	0.9952715713	0.03908265417
771	0.002933125393	0.06205612379	0.9952731039	0.03907800205
772	0.002932941702	0.06205300798	0.9952735785	0.03907561696
773	0.002932886	0.06205115367	0.995273861	0.03907480267
774	0.002932784531	0.06204949508	0.9952741137	0.03907362516
775	0.002932617147	0.06204673852	0.9952745336	0.03907123896
776	0.002932511055	0.06204566879	0.9952746965	0.03906962962
777	0.002932314908	0.06204181199	0.9952752839	0.03906694528
778	0.002932064869	0.06203775924	0.9952759012	0.03906374176
779	0.002931938468	0.0620343483	0.9952764206	0.03906199702
780	0.002931773996	0.06203154184	0.995276848	0.0390596084
781	0.002931725497	0.06203046565	0.9952770119	0.03905885582
782	0.002931540957	0.06202767647	0.9952774366	0.03905659363
783	0.002931422387	0.06202417893	0.9952779692	0.03905518512
784	0.002931336063	0.06202183361	0.9952783263	0.03905393064
785	0.00293113668	0.06201922778	0.9952787231	0.03905105673
786	0.002930976331	0.06201733113	0.9952790118	0.03904872569
787	0.002930954305	0.06201580945	0.9952792435	0.03904841347
788	0.002930915322	0.0620150931	0.9952793525	0.03904779843
789	0.002930692962	0.06201140641	0.9952799138	0.03904501179
790	0.002930534483	0.0620084001	0.9952803714	0.03904267536
791	0.002930390661	0.06200528354	0.9952808459	0.03904069584
792	0.002930327018	0.06200436461	0.9952809857	0.03903973583
793	0.002930246797	0.06200153351	0.9952814167	0.03903873012
794	0.002930048009	0.06199695664	0.9952821133	0.03903625881
795	0.002929870063	0.06199377958	0.9952825968	0.03903380271
796	0.002929709557	0.06199061413	0.9952830785	0.03903187257
797	0.002929550722	0.06198621865	0.9952837474	0.03902972208
798	0.00292935198	0.06198281962	0.9952842646	0.03902701576
799	0.002929178569	0.06198004761	0.9952846864	0.03902450802
800	0.002929098032	0.06197782254	0.995285025	0.03902334606
801	0.002928994828	0.06197505128	0.9952854466	0.03902184321
802	0.002928845843	0.06197258451	0.9952858219	0.03901982884
803	0.002928690197	0.06196729647	0.9952866264	0.03901777568
804	0.002928432414	0.06196186764	0.9952874522	0.03901445302
805	0.002928330752	0.06195989913	0.9952877516	0.03901326858
806	0.002928090973	0.06195653354	0.9952882636	0.03900991439
807	0.002927883906	0.0619527193	0.9952888437	0.03900739194
808	0.002927740072	0.06194709504	0.995289699	0.03900553207
809	0.002927627817	0.06194564753	0.9952899191	0.0390038941
810	0.002927477187	0.06194129442	0.9952905811	0.03900214659
811	0.002927338659	0.06193677777	0.9952912679	0.0390003411
812	0.002927189608	0.06193351689	0.9952917637	0.03899844379
813	0.002927068464	0.0619318484	0.9952920174	0.03899667626
814	0.002926908835	0.06192873936	0.99529249	0.0389945608
815	0.002926724359	0.06192440746	0.9952931486	0.03899191927
816	0.00292653579	0.0619218533	0.9952935369	0.03898936266
817	0.00292639101	0.06191697293	0.9952942787	0.03898750366
818	0.002926309363	0.06191515684	0.9952945548	0.03898630396
819	0.002926013955	0.06191213906	0.9952950135	0.03898217575
820	0.002925740053	0.06190818193	0.9952956149	0.03897842368
821	0.002925617048	0.06190445536	0.9952961812	0.03897676035
822	0.002925504844	0.06190008261	0.9952968457	0.03897531893
823	0.002925265744	0.06189663667	0.9952973693	0.03897212198
824	0.002925063735	0.06189188882	0.9952980908	0.03896945458
825	0.002924752199	0.06188794018	0.9952986907	0.03896531061
826	0.002924580054	0.06188488623	0.9952991547	0.03896303772
827	0.00292438726	0.06188204334	0.9952995866	0.03896040063
828	0.002924293688	0.06188072721	0.9952997865	0.03895900543
829	0.002924045049	0.06187809489	0.9953001864	0.03895561375
830	0.00292392697	0.06187513507	0.995300636	0.03895405532
831	0.00292383534	0.06187216854	0.9953010866	0.03895282362
832	0.002923752365	0.06187101007	0.9953012625	0.03895159508
833	0.002923525189	0.06186628048	0.9953019809	0.03894866525
834	0.002923386936	0.06186393561	0.995302337	0.0389467013
835	0.002923242685	0.06186174053	0.9953026704	0.03894502469
836	0.002923079946	0.06185897143	0.9953030909	0.03894298119
837	0.002922992896	0.0618574928	0.9953033154	0.03894169735
838	0.002922734276	0.06185523887	0.9953036577	0.03893798837
839	0.002922585376	0.06185257987	0.9953040614	0.03893589092
840	0.00292240728	0.06184905957	0.995304596	0.03893366976
841	0.00292224524	0.06184771032	0.9953048008	0.0389313172
842	0.002922068154	0.06184488562	0.9953052297	0.03892891791
843	0.002921924903	0.06184221985	0.9953056344	0.03892704016
844	0.002921809364	0.0618396882	0.9953060188	0.03892552638
845	0.002921734489	0.06183699284	0.9953064279	0.03892462174
846	0.002921696478	0.06183408478	0.9953068694	0.03892417143
847	0.002921487733	0.06183060128	0.9953073981	0.03892156171
848	0.002921428423	0.0618275773	0.9953078571	0.03892082806
849	0.002921255688	0.06182506278	0.9953082388	0.03891829398
850	0.002921093741	0.0618213369	0.9953088043	0.03891620224
851	0.002920985693	0.06181890088	0.995309174	0.03891472035
852	0.002920846358	0.06181559477	0.9953096757	0.03891293606
853	0.002920772301	0.06181232411	0.995310172	0.03891201741
854	0.002920591094	0.06180706756	0.9953109696	0.03890945194
855	0.002920487835	0.06180513908	0.9953112622	0.03890791846
856	0.002920302918	0.06180160592	0.9953117983	0.03890542743
857	0.002920152019	0.06179924597	0.9953121563	0.03890338271
858	0.002920040353	0.06179554693	0.9953127175	0.03890178323
859	0.002919912666	0.0617919631	0.9953132612	0.03890009193
860	0.002919735981	0.06178896806	0.9953137155	0.03889770525
861	0.002919544238	0.06178270164	0.995314666	0.03889513613
862	0.002919500881	0.06178189646	0.9953147881	0.03889445845
863	0.002919401845	0.06177949304	0.9953151526	0.03889316449
864	0.002919271844	0.06177823142	0.9953153439	0.03889122909
865	0.002919148171	0.06177452221	0.9953159065	0.03888964009
866	0.002919056182	0.061772504	0.9953162125	0.0388882848
867	0.002919061456	0.0617710395	0.9953164346	0.0388883612
868	0.002919028831	0.06177062561	0.9953164974	0.03888784262
869	0.002918945504	0.06176841434	0.9953168327	0.03888685285
870	0.002918866129	0.06176557274	0.9953172636	0.03888583669
871	0.002918728588	0.0617629727	0.9953176578	0.03888393904
872	0.00291855342	0.06176026115	0.9953180689	0.03888147761
873	0.002918451259	0.06175723205	0.9953185282	0.03888023611
874	0.002918412803	0.06175365834	0.99531907	0.03887975578
875	0.002918371089	0.06175170329	0.9953193664	0.0388791449
876	0.002918247594	0.06174932962	0.9953197262	0.03887754659
877	0.002918169246	0.06174691559	0.9953200921	0.03887650247
878	0.002918007962	0.06174461831	0.9953204403	0.0388744861
879	0.002917888633	0.06174226606	0.9953207969	0.03887279356
880	0.002917791584	0.06173993798	0.9953211497	0.038871628
881	0.002917687641	0.06173716369	0.9953215702	0.03887031214
882	0.002917473417	0.06172925198	0.9953227692	0.03886737598
883	0.002917399925	0.06172821374	0.9953229266	0.0388662671
884	0.002917349269	0.06172698736	0.9953231124	0.03886550889
885	0.002917147039	0.06172228375	0.9953238252	0.03886283946
886	0.002916959812	0.0617196399	0.9953242257	0.03886024415
887	0.002916730742	0.06171596383	0.9953247827	0.03885723637
888	0.002916546058	0.06171232958	0.9953253333	0.03885498566
889	0.002916406534	0.06170871169	0.9953258814	0.03885298709
890	0.002916280765	0.06170653744	0.9953262108	0.03885142465
891	0.002916197777	0.06170555832	0.9953263591	0.0388501761
892	0.002916119187	0.06170327096	0.9953267056	0.0388491576
893	0.002915860834	0.06169979638	0.9953272319	0.03884574063
894	0.0029157833	0.06169588032	0.995327825	0.03884478476
895	0.00291558043	0.06169088328	0.9953285818	0.03884206847
896	0.002915464383	0.06168557392	0.9953293859	0.03884054193
897	0.002915333321	0.06168354586	0.995329693	0.03883891004
898	0.002915304878	0.06168267742	0.9953298245	0.03883847504
899	0.002915211138	0.06167992688	0.995330241	0.03883730109
900	0.002915087149	0.06167716898	0.9953306586	0.03883547969
901	0.002914941178	0.06167476536	0.9953310225	0.0388335511
902	0.002914807578	0.06167225281	0.9953314029	0.03883189143
903	0.002914644346	0.06166980649	0.9953317733	0.03882970038
904	0.002914575343	0.06166807681	0.9953320351	0.03882867437
905	0.002914504313	0.06166722617	0.9953321639	0.03882760039
906	0.002914266348	0.06166357344	0.9953327169	0.03882456371
907	0.002914129185	0.0616610704	0.9953330958	0.03882274255
908	0.002913995044	0.06165898413	0.9953334116	0.03882082791
909	0.0029137405	0.06165494928	0.9953340223	0.03881744973
910	0.002913676912	0.06165314163	0.9953342959	0.03881669565
911	0.002913600208	0.06165192463	0.9953344801	0.0388155596
912	0.002913476255	0.06164896277	0.9953349284	0.03881410162
913	0.002913344933	0.06164585484	0.9953353987	0.0388122928
914	0.002913273967	0.06164236558	0.9953359268	0.0388113914
915	0.002913173276	0.06164118451	0.9953361055	0.03880993997
916	0.002912967572	0.06163756123	0.9953366538	0.03880714013
917	0.002912963283	0.06163645272	0.9953368215	0.03880707694
918	0.002912798304	0.06163210708	0.995337479	0.03880473366
919	0.002912707499	0.06162943022	0.995337884	0.03880364476
920	0.002912625611	0.06162739732	0.9953381916	0.03880268708
921	0.002912506289	0.0616235217	0.9953387779	0.03880111158
922	0.002912437301	0.06162178615	0.9953390405	0.03880010509
923	0.002912363102	0.06161945674	0.9953393928	0.03879916135
924	0.002912166163	0.06161363094	0.9953402741	0.03879663555
925	0.00291208394	0.06161196273	0.9953405264	0.0387956215
926	0.002911961451	0.06160980352	0.995340853	0.03879410139
927	0.002911840869	0.06160675663	0.9953413138	0.03879252836
928	0.002911715695	0.06160454266	0.9953416486	0.03879102505
929	0.002911646759	0.06160223543	0.9953419976	0.03879008004
930	0.00291154817	0.06159953192	0.9953424064	0.0387887126
931	0.002911306857	0.06159688206	0.9953428071	0.03878552952
932	0.002911177196	0.06159454905	0.9953431599	0.03878381553
933	0.002911052887	0.06159180587	0.9953435747	0.03878226053
934	0.002910955594	0.06158934202	0.9953439472	0.03878097909
935	0.002910760866	0.06158599548	0.9953444532	0.03877848953
936	0.002910647717	0.06158274866	0.995344944	0.03877702984
937	0.002910592151	0.0615794327	0.9953454453	0.03877633998
938	0.002910510638	0.06157876816	0.9953455458	0.03877510524
939	0.002910447666	0.06157701111	0.9953458114	0.03877421388
940	0.002910264692	0.06157441402	0.995346204	0.03877180675
941	0.002910094238	0.06157193283	0.995346579	0.03876935836
942	0.002909922602	0.06156912618	0.9953470033	0.0387670029
943	0.002909859918	0.06156781524	0.9953472014	0.03876631058
944	0.00290959517	0.06156404067	0.9953477719	0.03876278755
945	0.002909474472	0.06156120096	0.9953482011	0.03876137486
946	0.002909309509	0.06155693893	0.9953488451	0.03875919256
947	0.002909211196	0.06155546532	0.9953490678	0.03875775738
948	0.002909158083	0.06155439402	0.9953492297	0.03875696593
949	0.002909109654	0.0615521919	0.9953495625	0.03875636152
950	0.002909046498	0.06155065207	0.9953497952	0.0387554161
951	0.002908858994	0.06154863367	0.9953501001	0.03875292038
952	0.0029086793	0.06154458338	0.9953507121	0.03875060141
953	0.002908497441	0.06154190519	0.9953511167	0.03874814458
954	0.002908281766	0.06153996105	0.9953514104	0.03874505395
955	0.002908157839	0.06153624563	0.9953519717	0.03874346423
956	0.002907925802	0.06153306186	0.9953524527	0.03874037915
957	0.002907781077	0.06153031839	0.9953528671	0.03873832716
958	0.002907706981	0.06152804645	0.9953532103	0.03873738243
959	0.002907631207	0.06152616135	0.995353495	0.03873647793
960	0.002907537285	0.06152488492	0.9953536878	0.03873511353
961	0.002907393423	0.06152186385	0.9953541441	0.03873310632
962	0.002907160221	0.06151886952	0.9953545963	0.03873000055
963	0.002906971693	0.06151567351	0.995355079	0.03872749161
964	0.002906914331	0.06151467349	0.99535523	0.03872665395
965	0.002906711247	0.0615126899	0.9953555295	0.03872395251
966	0.002906552006	0.06150760829	0.9953562969	0.03872191274
967	0.002906427476	0.06150520486	0.9953566598	0.03872013749
968	0.002906299692	0.06150292662	0.9953570038	0.03871838752
969	0.002906088733	0.06150085807	0.9953573161	0.03871544007
970	0.00290598295	0.06149806093	0.9953577384	0.03871421845
971	0.002905914094	0.06149467926	0.9953582489	0.03871323489
972	0.002905891406	0.06149432659	0.9953583021	0.03871287644
973	0.002905733252	0.06149155141	0.9953587211	0.0387107538
974	0.002905649971	0.06149004215	0.9953589489	0.03870969572
975	0.002905542697	0.06148774337	0.9953592959	0.03870822117
976	0.002905424385	0.0614853541	0.9953596566	0.03870667254
977	0.002905183965	0.06148091591	0.9953603264	0.03870367318
978	0.002905103867	0.06147963475	0.9953605198	0.03870251193
979	0.00290499256	0.06147712957	0.9953608979	0.03870087893
980	0.002904862359	0.06147475826	0.9953612558	0.03869907954
981	0.002904669861	0.06147230604	0.9953616258	0.03869650733
982	0.002904599797	0.06147136067	0.9953617685	0.03869549032
983	0.002904454726	0.06146944305	0.9953620579	0.03869336241
984	0.002904430165	0.06146614668	0.9953625553	0.03869304405
985	0.002904362115	0.06146499715	0.9953627288	0.03869204488
986	0.002904245794	0.06146235895	0.9953631268	0.03869051983
987	0.002904115674	0.06146029906	0.9953634376	0.03868872026
988	0.002903905388	0.06145721522	0.9953639029	0.03868583288
989	0.002903821657	0.06145475611	0.9953642739	0.03868480407
990	0.002903765472	0.06145379681	0.9953644186	0.03868396418
991	0.002903716581	0.06145142827	0.995364776	0.03868336363
992	0.002903555489	0.06144939389	0.9953650829	0.03868115568
993	0.002903441114	0.06144738662	0.9953653857	0.0386795433
994	0.002903304793	0.06144468822	0.9953657927	0.03867767338
995	0.002903213958	0.06144285052	0.9953660699	0.03867648435
996	0.002903095322	0.0614395984	0.9953665604	0.03867477321
997	0.002903020636	0.06143693342	0.9953669624	0.03867386014
998	0.002902883503	0.06143431108	0.9953673579	0.03867205992
999	0.002902724713	0.06143164688	0.9953677597	0.03866987694
1000	0.002902671071	0.06143063546	0.9953679122	0.03866906693
1001	0.002902525931	0.06142709122	0.9953684467	0.03866699032
1002	0.002902504061	0.0614262846	0.9953685683	0.03866675453
1003	0.002902341763	0.06142397746	0.9953689162	0.03866449599
1004	0.002902287949	0.0614218186	0.9953692417	0.03866383711
1005	0.002902149703	0.06141923947	0.9953696306	0.03866197096
1006	0.002902100047	0.06141834434	0.9953697656	0.03866122071
1007	0.002901810823	0.06141424307	0.9953703839	0.03865736503
1008	0.002901704064	0.06141221745	0.9953706893	0.03865585043
1009	0.00290154535	0.06140878025	0.9953712075	0.0386538712
1010	0.002901371241	0.06140420912	0.9953718966	0.03865165012
1011	0.002901235837	0.06140194486	0.9953722379	0.0386497514
1012	0.002901140496	0.0614002286	0.9953724966	0.03864858014
1013	0.002900998282	0.0613975638	0.9953728983	0.03864683739
1014	0.002900850631	0.06139506255	0.9953732753	0.03864488846
1015	0.002900737186	0.06139309357	0.995373572	0.03864339328
1016	0.002900652631	0.06139113316	0.9953738675	0.03864214886
1017	0.002900437257	0.06138852366	0.9953742608	0.03863926681
1018	0.002900340617	0.0613851042	0.9953747761	0.0386379862
1019	0.002900240544	0.06138365003	0.9953749952	0.03863653305
1020	0.002900175909	0.06138125504	0.9953753561	0.0386357314
1021	0.002900063616	0.06137877922	0.9953757292	0.03863420882
1022	0.002899926744	0.06137547324	0.9953762273	0.03863245523
1023	0.002899840355	0.0613728568	0.9953766215	0.03863120215
1024	0.002899769322	0.06137095261	0.9953769084	0.03863025632
1025	0.002899626518	0.06136884889	0.9953772254	0.03862834021
1026	0.002899507065	0.06136682547	0.9953775302	0.03862662196
1027	0.002899356324	0.06136500058	0.9953778051	0.03862444368
1028	0.002899273567	0.06136115745	0.995378384	0.03862337004
1029	0.002899191951	0.06136002639	0.9953785544	0.03862218374
1030	0.00289911078	0.06135841352	0.9953787974	0.0386210098
1031	0.002898978438	0.0613557235	0.9953792026	0.03861912761
1032	0.0028989342	0.06135513478	0.9953792912	0.03861846306
1033	0.002898764044	0.06135216547	0.9953797385	0.03861633643
1034	0.002898648205	0.06135034573	0.9953800125	0.03861474672
1035	0.002898423729	0.06134457006	0.9953808824	0.0386118437
1036	0.002898378565	0.06134186073	0.9953812904	0.03861120128
1037	0.002898320057	0.06133974562	0.9953816089	0.0386104906
1038	0.002898176315	0.06133525916	0.9953822844	0.03860864098
1039	0.00289795365	0.06133173435	0.9953828152	0.03860576166
1040	0.002897712139	0.06132914517	0.995383205	0.03860247154
1041	0.002897582811	0.06132661277	0.9953835863	0.03860086128
1042	0.002897402966	0.06132482309	0.9953838557	0.03859828218
1043	0.002897239413	0.06132322652	0.9953840961	0.03859593937
1044	0.002897159238	0.0613217224	0.9953843225	0.0385947633
1045	0.002897009673	0.06131973425	0.9953846218	0.0385928491
1046	0.00289691349	0.061317648	0.9953849358	0.03859150229
1047	0.00289677656	0.06131387671	0.9953855035	0.03858975257
1048	0.002896630132	0.06131194896	0.9953857937	0.03858765318
1049	0.002896545051	0.0613076579	0.9953864395	0.03858652933
1050	0.002896498015	0.06130691973	0.9953865506	0.03858584036
1051	0.002896437153	0.06130549502	0.995386765	0.03858507532
1052	0.002896326691	0.06130214129	0.9953872698	0.03858366815
1053	0.002896240867	0.06130040306	0.9953875313	0.03858246975
1054	0.002896119779	0.06129938534	0.9953876845	0.03858073309
1055	0.002895969397	0.06129665139	0.9953880959	0.03857890121
1056	0.00289583816	0.06129477412	0.9953883784	0.03857715138
1057	0.002895769587	0.06129317401	0.9953886192	0.03857614285
1058	0.002895746046	0.06129268188	0.9953886932	0.03857577168
1059	0.002895674805	0.06129086244	0.995388967	0.03857487289
1060	0.002895623301	0.06128965397	0.9953891488	0.03857426869
1061	0.002895603864	0.06128717925	0.9953895211	0.03857404333
1062	0.002895533593	0.06128567975	0.9953897467	0.03857302692
1063	0.00289546291	0.06128275454	0.9953901868	0.03857204778
1064	0.002895360064	0.06128011049	0.9953905846	0.03857068799
1065	0.002895274291	0.0612770883	0.9953910393	0.03856959755
1066	0.002895217485	0.06127552405	0.9953912746	0.03856880114
1067	0.002895139258	0.06127405677	0.9953914953	0.03856770706
1068	0.002895052972	0.06127079487	0.9953919859	0.03856660424
1069	0.002894989677	0.06126824875	0.9953923689	0.0385657852
1070	0.002894932982	0.06126578274	0.9953927398	0.03856510922
1071	0.002894785645	0.06126357437	0.9953930719	0.03856314454
1072	0.002894774206	0.06126328924	0.9953931148	0.03856296297
1073	0.002894745239	0.06126277116	0.9953931927	0.03856250947
1074	0.002894546913	0.06125995888	0.9953936157	0.038559948
1075	0.002894493215	0.06125897431	0.9953937637	0.03855915408
1076	0.002894429702	0.0612569122	0.9953940738	0.0385582566
1077	0.002894380247	0.06125620573	0.9953941801	0.03855768789
1078	0.002894227617	0.06125285584	0.9953946838	0.03855574252
1079	0.002894040756	0.06125005968	0.9953951043	0.03855330538
1080	0.002893808146	0.06124631349	0.9953956675	0.03855013685
1081	0.002893772639	0.06124431048	0.9953959687	0.03854973125
1082	0.002893722592	0.06124333064	0.995396116	0.03854900736
1083	0.002893661221	0.06124119869	0.9953964365	0.0385481679
1084	0.002893601118	0.06123955529	0.9953966836	0.03854736989
1085	0.002893460098	0.06123639041	0.9953971594	0.03854558926
1086	0.002893351482	0.06123438592	0.9953974607	0.03854406986
1087	0.002893161743	0.06123187606	0.995397838	0.0385414744
1088	0.002893144183	0.06122940907	0.9953982089	0.03854120559
1089	0.002893097461	0.06122739908	0.995398511	0.03854067247
1090	0.002892957121	0.06122510393	0.995398856	0.03853880225
1091	0.002892900859	0.06122449471	0.9953989475	0.0385379374
1092	0.002892791623	0.06122271552	0.9953992149	0.0385365014
1093	0.002892688068	0.0612198192	0.9953996502	0.03853508689
1094	0.002892613909	0.06121776051	0.9953999596	0.03853413691
1095	0.002892522367	0.06121596763	0.9954002291	0.03853287612
1096	0.00289245507	0.06121497822	0.9954003777	0.03853187838
1097	0.002892375582	0.06121343247	0.99540061	0.03853076568
1098	0.002892213009	0.06121095317	0.9954009826	0.03852848034
1099	0.002892150258	0.06120916677	0.995401251	0.03852759668
1100	0.002891958197	0.06120598541	0.9954017291	0.03852511523
1101	0.002891875067	0.06120394858	0.9954020351	0.03852396316
1102	0.002891851724	0.06120326205	0.9954021383	0.03852361616
1103	0.00289174803	0.0612004152	0.995402566	0.03852229636
1104	0.002891636138	0.06119827917	0.9954028869	0.03852074392
1105	0.002891490193	0.06119411162	0.995403513	0.03851885876
1106	0.002891349552	0.06119184094	0.9954038541	0.03851696433
1107	0.002891255503	0.06118968921	0.9954041773	0.03851570268
1108	0.002891140038	0.06118785422	0.995404453	0.03851411588
1109	0.002891087043	0.06118612939	0.9954047121	0.03851334148
1110	0.002890976755	0.06118298328	0.9954051846	0.03851176792
1111	0.00289083346	0.06118134328	0.9954054309	0.03850978925
1112	0.002890656318	0.0611793713	0.9954057271	0.03850742156
1113	0.002890507973	0.06117633355	0.9954061833	0.03850553724
1114	0.002890402931	0.06117443776	0.9954064681	0.03850397325
1115	0.002890269264	0.06117261023	0.9954067425	0.03850219025
1116	0.002890198021	0.06117126947	0.9954069438	0.03850115822
1117	0.002890118303	0.06116989123	0.9954071508	0.03850006264
1118	0.002890002286	0.06116839482	0.9954073755	0.03849861601
1119	0.002889889041	0.06116660981	0.9954076436	0.03849713305
1120	0.002889887079	0.06116406657	0.9954080254	0.03849709856
1121	0.002889801787	0.06116160325	0.9954083953	0.03849603521
1122	0.002889739346	0.06116094871	0.9954084936	0.0384950885
1123	0.00288963033	0.0611593633	0.9954087316	0.03849373553
1124	0.00288957067	0.06115689776	0.9954091018	0.0384930092
1125	0.00288956298	0.06115595187	0.9954092438	0.03849293617
1126	0.002889484599	0.06115375986	0.9954095729	0.03849191061
1127	0.002889430356	0.0611527271	0.9954097279	0.03849112008
1128	0.002889286743	0.06115049932	0.9954100624	0.03848914808
1129	0.002889181397	0.06114878217	0.9954103202	0.03848770663
1130	0.002889189356	0.06114802137	0.9954104344	0.03848781302
1131	0.002889070007	0.06114557527	0.9954108015	0.03848635392
1132	0.002888972577	0.06114218745	0.9954113101	0.03848503242
1133	0.002888930435	0.06114143393	0.9954114232	0.03848440371
1134	0.002888894001	0.06114025304	0.9954116004	0.03848397973
1135	0.002888772267	0.06113662069	0.9954121456	0.03848242191
1136	0.002888749875	0.06113620568	0.9954122079	0.03848207069
1137	0.002888701938	0.06113457965	0.9954124519	0.03848137512
1138	0.002888663801	0.06113378758	0.9954125708	0.038480817
1139	0.002888530045	0.06113134585	0.9954129372	0.03847901186
1140	0.002888440075	0.0611297195	0.9954131813	0.03847768369
1141	0.002888294195	0.06112791294	0.9954134524	0.03847566823
1142	0.002888187948	0.06112667337	0.9954136384	0.03847415886
1143	0.0028880471	0.06112449869	0.9954139647	0.03847246178
1144	0.002888020568	0.06112308707	0.9954141766	0.03847207875
1145	0.002887985006	0.06112211346	0.9954143227	0.03847156421
1146	0.002887936349	0.06112153846	0.9954144089	0.03847084138
1147	0.002887918294	0.06112129905	0.9954144449	0.03847055867
1148	0.002887902112	0.06112097801	0.995414493	0.03847030408
1149	0.002887829305	0.06111893899	0.995414799	0.03846939301
1150	0.002887760318	0.06111681409	0.9954151178	0.03846853637
1151	0.00288771323	0.06111589587	0.9954152556	0.03846784942
1152	0.002887623465	0.06111455954	0.9954154561	0.03846653795
1153	0.002887588057	0.06111413334	0.99541552	0.03846599063
1154	0.002887595669	0.06111312884	0.9954156707	0.0384661048
1155	0.002887444158	0.0611103738	0.995416084	0.03846416863
1156	0.002887337809	0.06110933682	0.9954162396	0.03846263231
1157	0.002887308639	0.06110857197	0.9954163543	0.03846218106
1158	0.002887180872	0.06110594314	0.9954167487	0.03846038991
1159	0.00288710783	0.06110448702	0.9954169671	0.03845936471
1160	0.002887042658	0.06110229422	0.995417296	0.03845851112
1161	0.00288695186	0.06110014309	0.9954176187	0.03845727306
1162	0.002886826002	0.0610980175	0.9954179375	0.0384555595
1163	0.002886780446	0.06109651183	0.9954181634	0.03845496633
1164	0.002886618022	0.06109389397	0.995418556	0.03845294143
1165	0.002886553418	0.06109170964	0.9954188836	0.03845207466
1166	0.002886494245	0.06109002101	0.9954191369	0.03845125865
1167	0.002886331339	0.06108812067	0.9954194218	0.03844906846
1168	0.00288625872	0.06108718359	0.9954195624	0.03844798105
1169	0.002886184098	0.06108562725	0.9954197958	0.03844692009
1170	0.002886063031	0.06108421491	0.9954200076	0.03844530696
1171	0.002885932621	0.06108128736	0.9954204466	0.0384435749
1172	0.00288584318	0.06107898147	0.9954207923	0.03844238516
1173	0.002885734901	0.06107600522	0.9954212386	0.03844098364
1174	0.002885696467	0.06107407244	0.9954215284	0.03844045201
1175	0.002885657971	0.0610719025	0.9954218537	0.03843996324
1176	0.002885525954	0.0610703327	0.9954220891	0.03843814847
1177	0.002885489178	0.06106877137	0.9954223231	0.03843763934
1178	0.002885329781	0.06106652311	0.9954226602	0.03843554176
1179	0.002885201508	0.06106327136	0.9954231476	0.03843370498
1180	0.002885132188	0.06106165674	0.9954233897	0.03843284689
1181	0.002885037224	0.06105958641	0.9954237	0.03843154958
1182	0.002884982645	0.0610579064	0.9954239518	0.03843084206
1183	0.002884910031	0.06105609056	0.995424224	0.03842980615
1184	0.002884854241	0.06105367432	0.9954245862	0.0384290517
1185	0.002884787987	0.06105179972	0.9954248671	0.03842822288
1186	0.002884698603	0.06104854425	0.9954253551	0.03842712491
1187	0.00288464159	0.06104749184	0.9954255128	0.03842628795
1188	0.002884566711	0.0610454474	0.9954258192	0.03842522515
1189	0.002884466389	0.06104350494	0.9954261103	0.03842393908
1190	0.002884465916	0.06104187759	0.9954263541	0.03842393733
1191	0.002884336644	0.06104040066	0.9954265754	0.03842211853
1192	0.002884275434	0.06103928495	0.9954267426	0.0384212031
1193	0.002884264579	0.06103847828	0.9954268635	0.03842104613
1194	0.002884162481	0.06103448432	0.995427462	0.03841967332
1195	0.002883958502	0.0610314716	0.9954279134	0.03841689363
1196	0.002883948096	0.06103072562	0.9954280251	0.03841673969
1197	0.002883825822	0.06102862944	0.9954283392	0.03841502865
1198	0.0028837161	0.06102727128	0.9954285427	0.03841361955
1199	0.00288368165	0.06102662114	0.9954286401	0.03841308766
1200	0.002883663305	0.06102631049	0.9954286866	0.03841280001
1201	0.002883582939	0.06102445063	0.9954289652	0.03841174079
1202	0.002883478426	0.06102242518	0.9954292687	0.03841032512
1203	0.002883373628	0.06102087033	0.9954295016	0.03840885318
1204	0.002883248436	0.06101847419	0.9954298605	0.03840718399
1205	0.002883160575	0.06101760326	0.995429991	0.03840587657
1206	0.002883129363	0.06101619514	0.9954302019	0.03840550218
1207	0.002883004094	0.06101291415	0.9954306933	0.03840388636
1208	0.002882824491	0.06100905568	0.9954312713	0.03840156218
1209	0.002882784696	0.0610082377	0.9954313938	0.0384010128
1210	0.002882711171	0.06100733528	0.9954315289	0.03839993686
1211	0.002882682902	0.06100682935	0.9954316047	0.03839949522
1212	0.002882550794	0.06100425814	0.9954319898	0.03839773872
1213	0.002882419904	0.06100098693	0.9954324796	0.03839601682
1214	0.0028823663	0.06099971997	0.9954326694	0.03839534675
1215	0.00288223182	0.06099707548	0.9954330654	0.0383934253
1216	0.002882141517	0.06099507386	0.9954333651	0.03839229748
1217	0.00288207803	0.06099343999	0.9954336098	0.0383915045
1218	0.002881972164	0.06099133877	0.9954339244	0.03839018107
